"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1936","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,485,000",""
"SURVEY","1936","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,404,000,000",""
"SURVEY","1936","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","315",""
"SURVEY","1935","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,544,000",""
"SURVEY","1935","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,084,000,000",""
"SURVEY","1935","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","289",""
"SURVEY","1935","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,461,000",""
"SURVEY","1935","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,690,000,000",""
"SURVEY","1935","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","273",""
"SURVEY","1935","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,381,000",""
"SURVEY","1935","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,823,000,000",""
"SURVEY","1935","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","321",""
"SURVEY","1935","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,301,000",""
"SURVEY","1935","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,440,000,000",""
"SURVEY","1935","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","347",""
"SURVEY","1935","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,237,000",""
"SURVEY","1935","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,222,000,000",""
"SURVEY","1935","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","422",""
"SURVEY","1935","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,178,000",""
"SURVEY","1935","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,991,000,000",""
"SURVEY","1935","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","455",""
"SURVEY","1935","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,125,000",""
"SURVEY","1935","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,384,000,000",""
"SURVEY","1935","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","430",""
"SURVEY","1935","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,074,000",""
"SURVEY","1935","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,402,000,000",""
"SURVEY","1935","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","391",""
"SURVEY","1935","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,029,000",""
"SURVEY","1935","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,258,000,000",""
"SURVEY","1935","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","344",""
"SURVEY","1935","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,991,000",""
"SURVEY","1935","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,702,000,000",""
"SURVEY","1935","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","321",""
"SURVEY","1935","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,963,000",""
"SURVEY","1935","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,003,000,000",""
"SURVEY","1935","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","292",""
"SURVEY","1935","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,933,000",""
"SURVEY","1935","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,206,000,000",""
"SURVEY","1935","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","301",""
"SURVEY","1934","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,469,000",""
"SURVEY","1934","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,652,000,000",""
"SURVEY","1934","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","300",""
"SURVEY","1934","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,496,000",""
"SURVEY","1934","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,144,000,000",""
"SURVEY","1934","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","280",""
"SURVEY","1934","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,521,000",""
"SURVEY","1934","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,272,000,000",""
"SURVEY","1934","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","324",""
"SURVEY","1934","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,519,000",""
"SURVEY","1934","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,760,000,000",""
"SURVEY","1934","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","343",""
"SURVEY","1934","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,485,000",""
"SURVEY","1934","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,182,000,000",""
"SURVEY","1934","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","400",""
"SURVEY","1934","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,400,000",""
"SURVEY","1934","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,477,000,000",""
"SURVEY","1934","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","412",""
"SURVEY","1934","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,263,000",""
"SURVEY","1934","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,796,000,000",""
"SURVEY","1934","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","388",""
"SURVEY","1934","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,083,000",""
"SURVEY","1934","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,004,000,000",""
"SURVEY","1934","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","359",""
"SURVEY","1934","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,934,000",""
"SURVEY","1934","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,160,000,000",""
"SURVEY","1934","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","327",""
"SURVEY","1934","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,829,000",""
"SURVEY","1934","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,835,000,000",""
"SURVEY","1934","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","316",""
"SURVEY","1934","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,728,000",""
"SURVEY","1934","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,185,000,000",""
"SURVEY","1934","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","291",""
"SURVEY","1934","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,634,000",""
"SURVEY","1934","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,154,000,000",""
"SURVEY","1934","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","290",""
"SURVEY","1933","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,636,000",""
"SURVEY","1933","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,983,000,000",""
"SURVEY","1933","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","324",""
"SURVEY","1933","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","21,718,000",""
"SURVEY","1933","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,532,000,000",""
"SURVEY","1933","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","305",""
"SURVEY","1933","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,798,000",""
"SURVEY","1933","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,580,000,000",""
"SURVEY","1933","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","346",""
"SURVEY","1933","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,883,000",""
"SURVEY","1933","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,989,000,000",""
"SURVEY","1933","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","361",""
"SURVEY","1933","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,963,000",""
"SURVEY","1933","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,665,000,000",""
"SURVEY","1933","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","427",""
"SURVEY","1933","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,043,000",""
"SURVEY","1933","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,675,000,000",""
"SURVEY","1933","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","426",""
"SURVEY","1933","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,117,000",""
"SURVEY","1933","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,973,000,000",""
"SURVEY","1933","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","397",""
"SURVEY","1933","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,191,000",""
"SURVEY","1933","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,167,000,000",""
"SURVEY","1933","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","364",""
"SURVEY","1933","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,262,000",""
"SURVEY","1933","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,192,000,000",""
"SURVEY","1933","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","324",""
"SURVEY","1933","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,329,000",""
"SURVEY","1933","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,941,000,000",""
"SURVEY","1933","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","314",""
"SURVEY","1933","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,385,000",""
"SURVEY","1933","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,417,000,000",""
"SURVEY","1933","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","292",""
"SURVEY","1933","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,433,000",""
"SURVEY","1933","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,648,000,000",""
"SURVEY","1933","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","301",""
"SURVEY","1932","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,650,000",""
"SURVEY","1932","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,951,000,000",""
"SURVEY","1932","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","336",""
"SURVEY","1932","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,737,000",""
"SURVEY","1932","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,784,000,000",""
"SURVEY","1932","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","328",""
"SURVEY","1932","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,823,000",""
"SURVEY","1932","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,625,000,000",""
